DataTime,UNIQUEID,DeviceType,Company,DeviceID,Flag,FilterFlag,EvelationFlag,Satellite,Heading,Speed,EvelationUnit,Evelation,Status,Event,Longitude,Latitude,BJ-Longitude,BJ-Latitude,TimeStamp
1427817600,201503312359_126_50288_7284618,1,33010001,22240,0,0,0,0,225,0,0,50,0,4,1201599500,303064830,1201646330,303041488,1427838403
1427817600,201503312359_126_50288_7284619,1,33010001,18456,0,0,0,0,270,43,0,50,0,4,1201118240,302899510,1201166200,302876786,1427817534
1427817600,201503312359_126_50288_7284620,1,33010001,22115,0,0,0,0,135,0,0,50,1,4,1201515170,303005330,1201562239,302982132,1427838403
1427817600,201503312359_126_50288_7284621,1,33010001,25820,0,0,0,0,120,2,0,50,1,4,1200186840,302830330,1200234157,302806331,1427817540
1427817600,201503312359_126_50288_7284622,1,33010001,23426,0,0,0,0,180,22,0,50,0,4,1201559330,302502500,1201606231,302479175,1427838403
1427817600,201503312359_126_50288_7284623,1,33010001,15514,0,0,0,0,280,3,0,50,0,4,1202040400,302561000,1202085922,302536820,1427817540
1427817600,201503312359_126_50288_7284624,1,33010001,21589,0,0,0,0,45,54,0,50,1,4,1201585500,302757500,1201632346,302734150,1427838399
1427817600,201503312359_126_50288_7284625,1,33010001,25379,0,0,0,0,0,0,0,50,0,4,1200767170,301656170,1200815257,301633298,1427838403
1427817600,201503312359_126_50288_7284626,1,33010001,10263,0,0,0,0,160,48,0,50,1,4,1201739200,303017160,1201785610,302993552,1427817540
1427817600,201503312359_126_50288_7284627,1,33010001,23425,0,0,0,0,0,0,0,50,0,4,1201096170,303149670,1201144184,303126988,1427838402
1427817600,201503312359_126_50288_7284628,1,33010001,22852,0,0,0,0,0,0,0,50,0,4,1201725170,302904670,1201771613,302881075,1427838403
1427817600,201503312359_126_50288_7284629,1,33010001,16108,0,0,0,0,270,0,0,50,0,4,1201192250,303392120,1201240127,303369407,1427817540
1427817600,201503312359_126_50288_7284630,1,33010001,,0,0,0,0,0,0,0,50,1,4,1201746440,302767870,1201792807,302744221,1427817540
1427817600,201503312359_126_50288_7284631,1,33010001,17111,0,0,0,0,135,0,0,50,0,4,1201128830,303178830,1201176798,303156134,1427838404
1427817600,201503312359_126_50288_7284632,1,33010001,24316,0,0,0,0,135,20,0,50,0,4,1201544170,302720830,1201591133,302697551,1427838403
1427817600,201503312359_126_50288_7284633,1,33010001,24169,0,0,0,0,270,0,0,50,0,4,1201299670,302685670,1201347267,302662761,1427838403
1427817600,201503312359_126_50288_7284634,1,33010001,,0,0,0,0,140,23,0,50,1,4,1201077650,303051260,1201125681,303028574,1427817540
1427817600,201503312359_126_50288_7284635,1,33010001,26282,0,0,0,0,150,5,0,50,0,4,1201061550,302697980,1201109572,302675262,1427817540
1427817600,201503312359_126_50288_7284636,1,33010001,22880,0,0,0,0,0,0,0,50,0,4,1201534000,303081330,1201581022,303058108,1427827768
1427817600,201503312359_126_50288_7284637,1,33010001,200337,0,0,0,0,348,30,0,50,1,4,1192929320,294747480,1192979981,294722049,1427817540
1427817600,201503312359_126_50288_7284638,1,33010001,14093,0,0,0,0,330,1,0,50,0,4,1201599960,303063260,1201646789,303039917,1427817540
1427817600,201503312359_126_50288_7284639,1,33010001,23447,0,0,0,0,225,0,0,50,1,4,1203864330,302192500,1203910224,302169745,1427838403
1427817600,201503312359_126_50288_7284640,1,33010001,22277,0,0,0,0,90,0,0,50,0,4,1201905830,302599000,1201951717,302575043,1427838397
1427817600,201503312359_126_50288_7284641,1,33010001,23548,0,0,0,0,225,24,0,50,0,4,1202062000,302878170,1202107494,302853989,1427838403
1427817600,201503312359_126_50288_7284642,1,33010001,23575,0,0,0,0,0,26,0,50,0,4,1201816330,303449330,1201862546,303425636,1427838403
1427817600,201503312359_126_50288_7284643,1,33010001,25083,0,0,0,0,120,0,0,50,0,4,1201999050,302549060,1202044677,302524943,1427817540
1427817600,201503312359_126_50288_7284644,1,33010001,22299,0,0,0,0,90,8,0,50,0,4,1201275830,303299670,1201323531,303276860,1427838403
1427817600,201503312359_126_50288_7284645,1,33010001,,0,0,0,0,350,75,0,50,1,4,1201399200,303389990,1201446616,303367030,1427817531
1427817600,201503312359_126_50288_7284646,1,33010001,15873,0,0,0,0,140,0,0,50,1,4,1201377600,302949280,1201425033,302926294,1427817540
1427817600,201503312359_126_50288_7284647,1,33010001,02482,0,0,0,0,120,14,0,50,0,4,1201638700,303298030,1201685434,303274646,1427817540
1427817600,201503312359_126_50288_7284648,1,33010001,01708,0,0,0,0,90,0,0,50,0,4,1202065600,302933500,1202111090,302909319,1427817540
1427817600,201503312359_126_50288_7284649,1,33010001,,0,0,0,0,160,1,0,50,0,4,1202237300,302814450,1202282407,302790051,1427817540
1427817600,201503312359_126_50288_7284650,1,33010001,17076,0,0,0,0,230,3,0,50,0,4,1201745200,303338640,1201791619,303315062,1427817540
1427817600,201503312359_126_50288_7284651,1,33010001,,0,0,0,0,0,0,0,50,1,4,1201147000,302841070,1201194910,302818322,1427817541
1427817600,201503312359_126_50288_7284652,1,33010001,,0,0,0,0,360,55,0,50,1,4,1201886700,303056980,1201932679,303033104,1427817540
1427817600,201503312359_126_50288_7284653,1,33010001,,0,0,0,0,0,0,0,50,1,4,1201566300,302947500,1201613218,302924205,1427817540
1427817600,201503312359_126_50288_7284654,1,33010001,24044,0,0,0,0,90,0,0,50,0,4,1201771000,303049000,1201817317,303025336,1427838403
1427817600,201503312359_126_50288_7284655,1,33010001,24059,0,0,0,0,45,0,0,50,0,4,1201457330,303515000,1201504603,303491968,1427838403
1427817600,201503312359_126_50288_7284656,1,33010001,24159,0,0,0,0,90,0,0,50,1,4,1201771000,302923000,1201817307,302899321,1427847620
1427817600,201503312359_126_50288_7284657,1,33010001,24582,0,0,0,0,45,0,0,50,0,4,1204243330,302323500,1204288964,302300700,1427838403
1427817600,201503312359_126_50288_7284658,1,33010001,22397,0,0,0,0,270,0,0,50,1,4,1201112000,302787170,1201159960,302764438,1427838403
1427817600,201503312359_126_50288_7284659,1,33010001,,0,0,0,0,350,11,0,50,0,4,1201034850,302874070,1201082919,302851377,1427817540
1427817600,201503312359_126_50288_7284660,1,33010001,,0,0,0,0,260,40,0,50,1,4,1201461200,301938600,1201508329,301915407,1427817527
1427817600,201503312359_126_50288_7284661,1,33010001,,0,0,0,0,10,43,0,50,1,4,1201196200,302597120,1201244002,302574311,1427817539
1427817600,201503312359_126_50288_7284662,1,33010001,20796,0,0,0,0,210,1,0,50,1,4,1196819800,297967220,1196867944,297941665,1427817540
1427817600,201503312359_126_50288_7284663,1,33010001,02389,0,0,0,0,340,22,0,50,1,4,1201501000,302814030,1201548093,302790835,1427817540
1427817600,201503312359_126_50288_7284664,1,33010001,01705,0,0,0,0,170,3,0,50,1,4,1200866800,302654190,1200914969,302631451,1427817540
1427817600,201503312359_126_50288_7284665,1,33010001,19447,0,0,0,0,340,0,0,50,1,4,1201938800,302951930,1201984624,302927952,1427817540
1427817600,201503312359_126_50288_7284666,1,33010001,16888,0,0,0,0,225,15,0,50,1,4,1201117670,302787000,1201165621,302764265,1427838403
1427817600,201503312359_126_50288_7284667,1,33010001,201161,0,0,0,0,80,18,0,50,0,4,1201364700,302858600,1201412158,302835623,1427817540
1427817600,201503312359_126_50288_7284668,1,33010001,,0,0,0,0,0,0,0,50,1,4,1201571700,302603500,1201618573,302580161,1427817532
1427817600,201503312359_126_50288_7284669,1,33010001,,0,0,0,0,140,0,0,50,1,4,1201594540,303324780,1201641407,303301482,1427817540
1427817600,201503312359_126_50288_7284670,1,33010001,21736,0,0,0,0,45,34,0,50,0,4,1201107330,302784330,1201155297,302761600,1427838401
1427817600,201503312359_126_50288_7284671,1,33010001,17260,0,0,0,0,45,20,0,50,1,4,1201444330,302863000,1201491583,302839904,1427838404
1427817600,201503312359_126_50288_7284672,1,33010001,03111,0,0,0,0,70,0,0,50,0,4,1201424900,302025100,1201472134,302001969,1427817540
1427817600,201503312359_126_50288_7284673,1,33010001,15085,0,0,0,0,0,0,0,50,1,4,1201999050,302972680,1202044713,302948605,1427817540
1427817600,201503312359_126_50288_7284674,1,33010001,18480,0,0,0,0,225,0,0,50,0,4,1200716330,302552000,1200764475,302529124,1427817577
1427817600,201503312359_126_50288_7284675,1,33010001,21634,0,0,0,0,315,0,0,50,0,4,1201563830,302650000,1201610730,302626679,1427838403
1427817600,201503312359_126_50288_7284676,1,33010001,25343,0,0,0,0,45,30,0,50,0,4,1201086670,302957000,1201134681,302934299,1427838401
1427817600,201503312359_126_50288_7284677,1,33010001,201357,0,0,0,0,350,7,0,50,0,4,1201319660,303268990,1201367260,303246123,1427817540
1427817600,201503312359_126_50288_7284678,1,33010001,23777,0,0,0,0,225,58,0,50,1,4,1201880670,303085170,1201926669,303061309,1427838403
1427817600,201503312359_126_50288_7284679,1,33010001,23075,0,0,0,0,180,0,0,50,0,4,1201891330,303485670,1201937331,303461845,1427838404
1427817600,201503312359_126_50288_7284680,1,33010001,26203,0,0,0,0,80,26,0,50,0,4,1200954500,302726540,1201002631,302703836,1427817540
1427817600,201503312359_126_50288_7284681,1,33010001,201336,0,0,0,0,0,0,0,50,0,4,1201413400,303499770,1201460788,303476805,1427817540
1427817600,201503312359_126_50288_7284682,1,33010001,,0,0,0,0,0,3,0,50,0,4,1201439060,303076800,1201486345,303053736,1427817540
1427817600,201503312359_126_50288_7284683,1,33010001,26154,0,0,0,0,350,0,0,50,0,4,1201681100,302447380,1201727636,302423826,1427817540
1427817600,201503312359_126_50288_7284684,1,33010001,26270,0,0,0,0,240,0,0,50,0,4,1201198500,302601100,1201246299,302578289,1427817649
1427817600,201503312359_126_50288_7284685,1,33010001,22885,0,0,0,0,180,0,0,50,0,4,1201559830,302508830,1201606730,302485504,1427838403
1427817600,201503312359_126_50288_7284686,1,33010001,23055,0,0,0,0,135,0,0,50,0,4,1200862000,302673830,1200910172,302651091,1427838403
1427817600,201503312359_126_50288_7284687,1,33010001,24467,0,0,0,0,90,9,0,50,1,4,1201631330,301759500,1201677957,301736000,1427838403
1427817600,201503312359_126_50288_7284688,1,33010001,24575,0,0,0,0,135,24,0,50,1,4,1200891830,303196500,1200940037,303173833,1427838403
1427817600,201503312359_126_50288_7284689,1,33010001,21720,0,0,0,0,0,13,0,50,0,4,1201720170,302382000,1201766584,302358368,1427838403
1427817600,201503312359_126_50288_7284690,1,33010001,,0,0,0,0,0,0,0,50,0,4,1200885900,302889580,1200934083,302866874,1427817540
1427817600,201503312359_126_50288_7284691,1,33010001,18529,0,0,0,0,160,40,0,50,1,4,1200928650,303052650,1200976826,303029977,1427817540
1427817600,201503312359_126_50288_7284692,1,33010001,14961,0,0,0,0,360,0,0,50,1,4,1202018500,302792220,1202064097,302768095,1427817540
1427817600,201503312359_126_50288_7284693,1,33010001,,0,0,0,0,310,54,0,50,1,4,1201895700,303079850,1201941655,303055961,1427817541
1427817600,201503312359_126_50288_7284694,1,33010001,16389,0,0,0,0,30,0,0,50,0,4,1201084100,303183040,1201132134,303160367,1427817540
1427817600,201503312359_126_50288_7284695,1,33010001,15544,0,0,0,0,160,0,0,50,0,4,1201333600,303000260,1201381145,302977341,1427817540
1427817600,201503312359_126_50288_7284696,1,33010001,23590,0,0,0,0,45,6,0,50,0,4,1201369500,302680670,1201416931,302657668,1427838402
1427817600,201503312359_126_50288_7284697,1,33010001,,0,0,0,0,360,40,0,50,1,4,1201145800,302858450,1201193713,302835705,1427817541
1427817600,201503312359_126_50288_7284698,1,33010001,23981,0,0,0,0,315,64,0,50,1,4,1201654170,302801330,1201700816,302777858,1427838397
1427817600,201503312359_126_50288_7284699,1,33010001,01900,0,0,0,0,220,18,0,50,0,4,1202558100,302982920,1202602841,302958422,1427817540
1427817600,201503312359_126_50288_7284700,1,33010001,24213,0,0,0,0,45,69,0,50,1,4,1201877330,303070170,1201923337,303046313,1427838403
1427817600,201503312359_126_50288_7284701,1,33010001,,0,0,0,0,80,71,0,50,1,4,1201990700,302792150,1202036370,302768069,1427817541
1427817600,201503312359_126_50288_7284702,1,33010001,21828,0,0,0,0,135,13,0,50,0,4,1201611170,302796670,1201657943,302773277,1427838403
1427817600,201503312359_126_50288_7284703,1,33010001,25832,0,0,0,0,330,0,0,50,1,4,1201746400,302766150,1201792767,302742501,1427817540
1427817600,201503312359_126_50288_7284704,1,33010001,21740,0,0,0,0,225,17,0,50,1,4,1201444830,303274000,1201492116,303250953,1427838404
1427817600,201503312359_126_50288_7284705,1,33010001,22064,0,0,0,0,225,0,0,50,0,4,1201883330,302509170,1201929273,302485246,1427832114
1427817600,201503312359_126_50288_7284706,1,33010001,25833,0,0,0,0,10,1,0,50,1,4,1201143300,303202930,1201191246,303180227,1427817540
1427817600,201503312359_126_50288_7284707,1,33010001,22420,0,0,0,0,90,0,0,50,1,4,1201953830,302943670,1201999612,302919665,1427838403
1427817600,201503312359_126_50288_7284708,1,33010001,26250,0,0,0,0,80,72,0,50,1,4,1201656000,302930200,1201702651,302906738,1427817463
1427817600,201503312359_126_6513_7284709,1,33010001,,0,0,0,0,90,20,0,50,0,4,1201456400,303210120,1201503650,303187045,1427817539
1427817600,201503312359_126_6513_7284710,1,33010001,18523,0,0,0,0,0,1,0,50,0,4,1201119900,303147530,1201167879,303124835,1427817540
1427817600,201503312359_126_6513_7284711,1,33010001,23675,0,0,0,0,225,16,0,50,0,4,1201752170,302604500,1201798507,302580825,1427838403
1427817600,201503312359_126_6513_7284712,1,33010001,17048,0,0,0,0,0,1,0,50,1,4,1186890200,293773300,1186939370,293746320,1427817540
1427817600,201503312359_126_6513_7284713,1,33010001,,0,0,0,0,90,0,0,50,0,4,1200914460,302779390,1200962621,302756683,1427817540
1427817600,201503312359_126_6513_7284714,1,33010001,23579,0,0,0,0,90,12,0,50,1,4,1201632830,302605170,1201679523,302581719,1427838403
1427817600,201503312359_126_6513_7284715,1,33010001,17277,0,0,0,0,135,52,0,50,0,4,1201703500,303142330,1201750027,303118804,1427838404
1427817600,201503312359_126_6513_7284717,1,33010001,02568,0,0,0,0,330,44,0,50,1,4,1201091000,302485050,1201138965,302462302,1427817540
1427817600,201503312359_126_6513_7284718,1,33010001,19183,0,0,0,0,70,68,0,50,1,4,1201932900,303341830,1201978772,303317911,1427817539
1427817600,201503312359_126_6513_7284719,1,33010001,01356,0,0,0,0,0,0,0,50,0,4,1201422300,303300780,1201469648,303277772,1427817540
1427817600,201503312359_126_6513_7284720,1,33010001,24165,0,0,0,0,225,1,0,50,0,4,1201770000,302922670,1201816310,302898993,1427838404
1427817600,201503312359_126_6513_7284721,1,33010001,113152,0,0,0,0,80,33,0,50,1,4,1200951600,302727130,1200999733,302704426,1427817540
1427817600,201503312359_126_6513_7284722,1,33010001,02708,0,0,0,0,90,0,0,50,0,4,1201854400,303237740,1201900487,303213946,1427817539
1427817600,201503312359_126_6513_7284723,1,33010001,21861,0,0,0,0,90,41,0,50,1,4,1201248170,303057670,1201295910,303034859,1427838403
1427817600,201503312359_126_6513_7284724,1,33010001,21923,0,0,0,0,315,0,0,50,0,4,1201097830,303164670,1201145843,303141989,1427838403
1427817600,201503312359_126_6513_7284725,1,33010001,25372,0,0,0,0,315,0,0,50,0,4,1201615330,303062330,1201662113,303038959,1427838403
1427817600,201503312359_126_6513_7284726,1,33010001,,0,0,0,0,0,2,0,50,0,4,1201757350,303078370,1201803711,303054735,1427817540
1427817600,201503312359_126_6513_7284727,1,33010001,25964,0,0,0,0,180,70,0,50,1,4,1201958900,302622050,1202004641,302598005,1427817470
1427817600,201503312359_126_6513_7284728,1,33010001,02509,0,0,0,0,230,0,0,50,0,4,1200868700,303427960,1200916935,303405315,1427817540
1427817600,201503312359_126_6513_7284729,1,33010001,13808,0,0,0,0,160,3,0,50,0,4,1201010100,303000130,1201058206,302977455,1427817540
1427817600,201503312359_126_6513_7284730,1,33010001,01391,0,0,0,0,70,0,0,50,0,4,1201181000,303228100,1201228884,303205373,1427817540
1427817600,201503312359_126_6513_7284731,1,33010001,,0,0,0,0,270,60,0,50,1,4,1201044300,302893000,1201092359,302870307,1427817540
1427817600,201503312359_126_6513_7284732,1,33010001,01462,0,0,0,0,360,92,0,50,1,4,1202255100,302824500,1202300176,302800085,1427817540
1427817600,201503312359_126_6513_7284733,1,33010001,10052,0,0,0,0,140,40,0,50,1,4,1201788500,302805790,1201834745,302782066,1427817540
1427817600,201503312359_126_6513_7284734,1,33010001,25684,0,0,0,0,225,8,0,50,0,4,1207912500,280235500,1207953231,280202787,1427838400
1427817600,201503312359_126_6513_7284735,1,33010001,,0,0,0,0,0,2,0,50,0,4,1201616700,303840140,1201663545,303816886,1427817541
1427817600,201503312359_126_6513_7284736,1,33010001,23546,0,0,0,0,315,0,0,50,1,4,1201607170,302830830,1201653958,302807448,1427838403
1427817600,201503312359_126_6513_7284737,1,33010001,,0,0,0,0,180,74,0,50,1,4,1201310800,302153680,1201358326,302130717,1427817538
1427817600,201503312359_126_6513_7284738,1,33010001,22976,0,0,0,0,135,0,0,50,0,4,1202563000,303099170,1202607749,303074687,1427838403
1427817600,201503312359_126_6513_7284739,1,33010001,,0,0,0,0,250,48,0,50,0,4,1202255860,302889480,1202300940,302865072,1427817535
1427817600,201503312359_126_6513_7284740,1,33010001,19412,0,0,0,0,0,0,0,50,0,4,1201770860,303481160,1201817214,303457555,1427817540
1427817600,201503312359_126_6513_7284741,1,33010001,200355,0,0,0,0,35,0,0,50,0,4,1192717100,294744680,1192767508,294719004,1427817540
1427817600,201503312359_126_6513_7284742,1,33010001,,0,0,0,0,0,0,0,50,0,4,1201746440,303317720,1201792853,303294137,1427817541
1427817600,201503312359_126_6513_7284743,1,33010001,23807,0,0,0,0,45,0,0,50,1,4,1201891500,301993830,1201937377,301969858,1427838403
1427817600,201503312359_126_6513_7284744,1,33010001,21731,0,0,0,0,225,45,0,50,0,4,1202569330,303154170,1202614080,303129695,1427838403
1427817600,201503312359_126_6513_7284745,1,33010001,,0,0,0,0,0,0,0,50,1,4,1202450900,303466590,1202495758,303442153,1427817540
1427817600,201503312359_126_6513_7284746,1,33010001,,0,0,0,0,0,0,0,50,1,4,1200974700,302638240,1201022808,302615530,1427817539
1427817600,201503312359_126_6513_7284747,1,33010001,16955,0,0,0,0,135,33,0,50,0,4,1201645000,302644000,1201691660,302620530,1427838404
1427817600,201503312359_126_6513_7284748,1,33010001,24198,0,0,0,0,0,0,0,50,0,4,1202820830,303146170,1202865607,303121878,1427838404
1427817600,201503312359_126_6513_7284749,1,33010001,22327,0,0,0,0,270,78,0,50,1,4,1200759000,301484830,1200807070,301461944,1427838403
1427817600,201503312359_126_6513_7284750,1,33010001,,0,0,0,0,170,51,0,50,1,4,1201560750,302492400,1201607646,302469071,1427817531
1427817600,201503312359_126_6513_7284751,1,33010001,,0,0,0,0,40,25,0,50,1,4,1190489960,296050170,1190541866,296026211,1427817540
1427817600,201503312359_126_6513_7284752,1,33010001,18443,0,0,0,0,315,27,0,50,1,4,1201321670,302705830,1201369218,302682895,1427817578
1427817600,201503312359_126_6513_7284753,1,33010001,10009,0,0,0,0,170,3,0,50,1,4,1201255950,302750500,1201303647,302727647,1427817540
1427817600,201503312359_126_6513_7284754,1,33010001,01718,0,0,0,0,240,0,0,50,0,4,1202209900,303808670,1202255142,303784439,1427817534
1427817600,201503312359_126_6513_7284755,1,33010001,21046,0,0,0,0,240,22,0,50,1,4,1202344000,303530250,1202388991,303505863,1427817540
1427817600,201503312359_126_6513_7284756,1,33010001,01657,0,0,0,0,320,0,0,50,1,4,1201771200,302632220,1201817482,302608512,1427817540
1427817600,201503312359_126_6513_7284757,1,33010001,20873,0,0,0,0,90,3,0,50,0,4,1201237200,302703300,1201284932,302680462,1427817540
1427817600,201503312359_126_6513_7284758,1,33010001,11672,0,0,0,0,270,14,0,50,0,4,1201615900,302564750,1201662640,302541327,1427817540
1427817600,201503312359_126_6513_7284759,1,33010001,18465,0,0,0,0,0,2,0,50,0,4,1202218550,303113670,1202263718,303089323,1427817540
1427817600,201503312359_126_6513_7284760,1,33010001,15033,0,0,0,0,170,40,0,50,1,4,1200344400,302547230,1200392049,302523637,1427817540
1427817600,201503312359_126_6513_7284761,1,33010001,,0,0,0,0,0,0,0,50,1,4,1204259900,302332200,1204305507,302309383,1427817541
1427817600,201503312359_126_6513_7284762,1,33010001,200823,0,0,0,0,0,1,0,50,0,4,1201872000,303180470,1201918032,303156636,1427817540
1427817600,201503312359_126_6513_7284763,1,33010001,,0,0,0,0,10,43,0,50,1,4,1201196700,302598170,1201244502,302575361,1427817540
1427817600,201503312359_126_6513_7284764,1,33010001,,0,0,0,0,0,0,0,50,1,4,1201992000,302976150,1202037681,302952086,1427817541
1427817600,201503312359_126_6513_7284765,1,33010001,21088,0,0,0,0,50,2,0,50,1,4,1202267700,302199200,1202312702,302174724,1427817540
1427817600,201503312359_126_6513_7284766,1,33010001,,0,0,0,0,0,0,0,50,0,4,1202242200,303104400,1202287322,303080029,1427817540
1427817600,201503312359_126_6513_7284767,1,33010001,23285,0,0,0,0,90,36,0,50,1,4,1201866170,303458670,1201912242,303434886,1427838402
1427817600,201503312359_126_6513_7284768,1,33010001,01745,0,0,0,0,0,1,0,50,0,4,1201612850,303047520,1201659640,303024152,1427817541
1427817600,201503312359_126_6513_7284769,1,33010001,17190,0,0,0,0,45,0,0,50,0,4,1201093000,303212170,1201141024,303189497,1427838404
1427817600,201503312359_126_6513_7284770,1,33010001,20719,0,0,0,0,160,36,0,50,1,4,1200170440,302130640,1200217657,302106538,1427817256
1427817600,201503312359_126_6513_7284771,1,33010001,,0,0,0,0,350,72,0,50,1,4,1201398850,303391760,1201446267,303368800,1427817532
1427817600,201503312359_126_6513_7284772,1,33010001,23084,0,0,0,0,315,22,0,50,1,4,1201476000,302642170,1201523148,302619001,1427838403
1427817600,201503312359_126_6513_7284773,1,33010001,24262,0,0,0,0,135,7,0,50,1,4,1201604830,303036500,1201651642,303013145,1427838404
1427817600,201503312359_126_6513_7284774,1,33010001,14473,0,0,0,0,330,51,0,50,0,4,1201329350,302311100,1201376846,302288123,1427817540
1427817600,201503312359_126_6513_7284775,1,33010001,24147,0,0,0,0,135,0,0,50,0,4,1200957330,303329500,1201005510,303306868,1427838403
1427817600,201503312359_126_6513_7284776,1,33010001,26288,0,0,0,0,190,2,0,50,0,4,1201535800,303164100,1201582824,303140885,1427817540
1427817600,201503312359_126_6513_7284777,1,33010001,15906,0,0,0,0,180,0,0,50,1,4,1201760400,302661780,1201806717,302638095,1427817540
1427817600,201503312359_126_6513_7284778,1,33010001,08803,0,0,0,0,190,52,0,50,0,4,1200552600,303450800,1200600676,303427777,1427817540
1427817600,201503312359_126_6513_7284779,1,33010001,23649,0,0,0,0,0,0,0,50,0,4,1201770330,303048330,1201816649,303024667,1427838404
1427817600,201503312359_126_6513_7284780,1,33010001,10323,0,0,0,0,70,0,0,50,0,4,1201737100,303342900,1201783543,303319338,1427817534
1427817600,201503312359_126_6513_7284781,1,33010001,25964,0,0,0,0,180,65,0,50,1,4,1201959800,302585530,1202005536,302561480,1427817491
1427817600,201503312359_126_6513_7284782,1,33010001,201407,0,0,0,0,0,0,0,50,0,4,1201429100,303426400,1201476441,303403400,1427817539
1427817600,201503312359_126_6513_7284783,1,33010001,22408,0,0,0,0,0,0,0,50,1,4,1201126000,303174330,1201173972,303151635,1427838402
1427817600,201503312359_126_6513_7284784,1,33010001,02564,0,0,0,0,70,0,0,50,1,4,1200870400,303433780,1200918635,303411137,1427817540
1427817600,201503312359_126_6513_7284785,1,33010001,03829,0,0,0,0,180,0,0,50,1,4,1201784400,303148140,1201830686,303124463,1427817541
1427817600,201503312359_126_6513_7284786,1,33010001,,0,0,0,0,260,40,0,50,1,4,1201460000,301938460,1201507133,301915269,1427817528
1427817600,201503312359_126_6513_7284787,1,33010001,14114,0,0,0,0,180,3,0,50,0,4,1201586400,302709660,1201633239,302686304,1427817540
1427817600,201503312359_126_6513_7284788,1,33010001,,0,0,0,0,80,5,0,50,1,4,1201691500,302670300,1201738024,302646745,1427817541
1427817600,201503312359_126_6513_7284789,1,33010001,23623,0,0,0,0,315,0,0,50,0,4,1201557830,303088500,1201604784,303065237,1427838402
1427817600,201503312359_126_6513_7284790,1,33010001,,0,0,0,0,0,0,0,50,0,4,1201049300,302783000,1201097344,302760294,1427817541
1427817600,201503312359_126_6513_7284791,1,33010001,21750,0,0,0,0,180,59,0,50,1,4,1201666170,302631000,1201712766,302607489,1427838403
1427817600,201503312359_126_6513_7284792,1,33010001,22544,0,0,0,0,45,0,0,50,1,4,1201714500,302198500,1201760915,302174866,1427838404
1427817600,201503312359_126_6513_7284793,1,33010001,23505,0,0,0,0,0,0,0,50,0,4,1199074670,302949670,1199120204,302923267,1427838403
1427817600,201503312359_126_6513_7284794,1,33010001,24087,0,0,0,0,0,0,0,50,0,4,1201865500,302342000,1201911480,302318095,1427838404
1427817600,201503312359_126_6513_7284795,1,33010001,23639,0,0,0,0,0,0,0,50,0,4,1200966500,303288000,1201014670,303265363,1427838404
1427817600,201503312359_126_6513_7284796,1,33010001,24406,0,0,0,0,0,0,0,50,0,4,1201257000,302749000,1201304695,302726146,1427838404
1427817600,201503312359_126_6513_7284797,1,33010001,,0,0,0,0,0,0,0,50,0,4,1199965900,303998150,1200012749,303973666,1427817518
1427817600,201503312359_126_6513_7284798,1,33010001,23620,0,0,0,0,135,0,0,50,1,4,1201029330,303250000,1201077437,303227354,1427838403
1427817600,201503312359_126_6513_7284799,1,33010001,01684,0,0,0,0,320,33,0,50,0,4,1202281950,303664670,1202327048,303640348,1427817541
1427817600,201503312359_126_6513_7284800,1,33010001,15010,0,0,0,0,180,0,0,50,1,4,1201591100,302610740,1201637917,302587367,1427817540
1427817600,201503312359_126_6513_7284801,1,33010001,16506,0,0,0,0,70,0,0,50,1,4,1200279000,302856390,1200326535,302832653,1427817537
1427817600,201503312359_126_6513_7284802,1,33010001,,0,0,0,0,0,0,0,50,0,4,1201980800,303395960,1202026546,303371969,1427817541
1427817600,201503312359_126_6513_7284803,1,33010001,03208,0,0,0,0,30,3,0,50,0,4,1201806500,301833840,1201852611,301810015,1427817540
1427817600,201503312359_126_6513_7284804,1,33010001,03485,0,0,0,0,80,0,0,50,0,4,1202271400,302869220,1202316451,302844796,1427817540
1427817600,201503312359_126_6513_7284805,1,33010001,13819,0,0,0,0,230,0,0,50,1,4,1201777700,303492740,1201824035,303469124,1427817533
1427817600,201503312359_126_6513_7284806,1,33010001,,0,0,0,0,160,33,0,50,0,4,1202159900,302863770,1202205167,302839458,1427817541
1427817600,201503312359_126_6513_7284807,1,33010001,,0,0,0,0,160,0,0,50,1,4,1201525400,302656120,1201572411,302632868,1427817540
1427817600,201503312359_126_6513_7284808,1,33010001,202740,0,0,0,0,10,1,0,50,1,4,1202237550,303115200,1202282682,303090835,1427817540
1427817600,201503312359_126_6513_7284809,1,33010001,14305,0,0,0,0,140,0,0,50,0,4,1201443100,302929270,1201490362,302906183,1427817534
1427817600,201503312359_126_6513_7284810,1,33010001,202760,0,0,0,0,150,0,0,50,1,4,1201515700,303006570,1201562768,302983371,1427817540
1427817600,201503312359_126_6513_7284811,1,33010001,06201,0,0,0,0,80,1,0,50,0,4,1200893900,302778470,1200942070,302755756,1427817540
1427817600,201503312359_126_6513_7284812,1,33010001,09997,0,0,0,0,220,0,0,50,0,4,1202066500,303084300,1202112000,303060136,1427817541
1427817600,201503312359_126_6513_7284813,1,33010001,02506,0,0,0,0,340,0,0,50,0,4,1200875700,303417550,1200923932,303394907,1427817540
1427817600,201503312359_126_6513_7284814,1,33010001,21097,0,0,0,0,0,0,0,50,0,4,1201142040,302901570,1201189963,302878832,1427817540
