Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score,CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6111007607,6243,Ventura ,93021,Moorpark,-118.904262,34.2624249,7.37,7.44,5-10%,0.048,52.06,9.099520611,39.32,0.026,9.07,541.39,64.02,7.61,2.38,555.05,86.21,67.22053277,20.29,521.2380425,22.61,0,0.00,0,0.00,0.11,19.25,16,96.26,0.2,9.67,33.01,4.03,24.12,21.67,11.18,3.66,19.34,10.09,30.58,4.5,18.81,3.2,25.55,7.5,5.09,3.2,19.59,7.5,5.48,17.63,1.83,5.70
6065044921,2448,Riverside ,92270,Rancho Mirage,-116.4039612,33.7973075,7.37,7.43,5-10%,0.062,88.70,7.120200554,7.34,0.120,43.39,407.93,45.36,5.02,1.31,0.00,0.00,0.186981067,3.08,1110.92401,64.56,0,0.00,0,0.00,0.25,43.30,0,0.00,0,0.00,24.03,2.93,7.28,27.46,20.92,3.7,20.27,8.41,16.53,6,25.89,1.1,7.38,14.8,21.51,1.7,4.23,28,86.79,24.20,2.51,12.34
6059042323,4913,Orange ,92629,Dana Point,-117.7165385,33.4741078,7.36,7.41,5-10%,0.050,62.53,9.757085711,46.68,0.169,56.17,392.68,42.59,19.32,11.48,0.00,0.00,190.1909993,33.68,750.8072185,40.41,0,0.00,0,0.00,0.06,8.76,9,77.30,0,0.00,30.20,3.69,18.11,23.47,13.75,3.21,11.51,10.38,32.90,2.6,8.99,3.3,26.40,6.6,3.54,2.5,10.66,16.4,46.02,19.25,2.00,7.03
6085510200,4624,Santa Clara,94024,Los Altos,-122.1018082,37.3719046,7.35,7.40,5-10%,0.037,14.92,8.003910477,13.40,0.096,35.84,314.22,29.05,47.33,47.74,0.00,0.00,281.1979981,40.55,343.0293396,10.51,5.05,42.63,37.5,84.66,0.37,58.27,4,43.78,0,0.00,31.29,3.82,20.49,7,0.15,6.47,83.17,4.84,0.75,1.4,3.52,1.5,11.27,6.2,2.91,3.6,25.23,5.9,2.43,18.55,1.92,6.35
6073007100,4535,San Diego,92106,San Diego,-117.2390197,32.7171992,7.32,7.39,5-10%,0.043,32.15,10.09668997,49.93,0.112,40.92,312.86,28.99,37.59,33.88,0.00,0.00,338.8107096,44.01,438.3061216,16.58,25.6,86.54,54.25,91.17,0.525,70.93,5,51.22,0,0.00,40.53,4.95,44.33,27.41,20.84,0.55,0.01,7.27,9.11,1.6,4.21,0,0.00,14.8,21.51,2.8,14.39,17.7,52.61,14.27,1.48,3.25
6061023900,3289,Placer ,95648,Lincoln,-121.3278582,38.8889816,7.31,7.38,5-10%,0.052,66.81,7.862558209,12.16,0.092,34.39,282.46,19.18,4.97,1.26,22.73,67.03,42.1759326,16.97,224.2793219,4.98,3.5,33.87,0.75,4.42,0.01,1.80,0,0.00,0,0.00,21.24,2.59,4.06,31.69,28.20,1.76,1.21,14.48,63.31,7.8,33.49,2.4,18.91,17.6,28.63,2.6,11.87,12.2,24.46,27.19,2.82,16.09
6083001306,3549,Santa Barbara,93109,Unincorporated Santa Barbara County area,-119.7460689,34.4140887,7.31,7.36,5-10%,0.040,20.85,7.653526825,10.64,0.064,23.65,371.14,38.78,38.71,35.19,0.00,0.00,25.66283393,12.95,1411.731596,75.71,0,0.00,22.75,71.91,0.085,11.08,3,33.16,2,52.90,29.42,3.59,16.38,19.64,8.80,1.78,1.23,5.12,1.25,3.8,15.24,0.6,2.81,21.8,37.89,8,75.38,16.4,46.02,19.61,2.03,7.41
6085504308,4537,Santa Clara,95132,Unincorporated Santa Clara County area,-121.8137292,37.4096778,7.30,7.35,5-10%,0.041,22.19,7.96773025,12.99,0.006,2.55,329.64,31.34,26.74,20.06,0.00,0.00,135.7276027,27.57,315.6432069,9.13,1,17.08,0,0.00,0.1,16.64,0,0.00,0,0.00,12.73,1.55,0.20,30.77,26.40,5.04,53.46,10.71,35.72,13.1,50.97,14.1,74.76,18.4,30.46,6.9,66.61,14.8,37.48,45.29,4.70,43.24
6001404200,3877,Alameda ,94611,Oakland,-122.2344651,37.8361078,7.30,7.34,5-10%,0.029,3.12,9.207915832,40.72,0.235,67.94,110.41,4.21,44.65,43.86,0.00,0.00,558.5746664,53.71,560.2984072,25.54,2.25,27.49,20,68.42,0.485,68.06,0,0.00,2,52.90,34.38,4.20,27.48,17.13,5.61,3.52,16.63,6.93,7.34,1.9,5.50,2.5,19.87,7.5,5.09,9.3,83.22,7.2,4.74,16.77,1.74,5.01
6073009801,5194,San Diego,92119,San Diego,-117.030735,32.7984505,7.30,7.32,5-10%,0.047,50.54,9.611569494,45.72,0.062,22.76,312.86,28.99,24.27,17.04,0.00,0.00,147.0739314,28.91,367.590884,12.15,0,0.00,2.5,16.75,0.135,23.72,0,0.00,0,0.00,19.87,2.43,2.92,35.58,34.51,5.56,65.83,10.48,34.01,2.5,8.42,NA,NA,14,19.60,0.6,0.47,12.2,24.46,29.01,3.01,18.57
6061021128,2951,Placer ,95677,Rocklin,-121.2609977,38.7870482,7.29,7.31,5-10%,0.052,66.81,8.180772657,16.08,0.134,47.01,32.57,0.10,14.06,6.74,0.00,0.00,32.13793313,14.82,590.2263136,27.61,1,17.08,1.5,10.64,0.17,29.24,0,0.00,0,0.00,18.73,2.29,2.10,39.52,40.79,2.84,7.38,12.83,52.92,4.1,16.79,1.1,7.38,17.5,28.42,4.3,35.02,17.4,51.36,30.74,3.19,20.99
6075012602,2844,San Francisco,94123,San Francisco,-122.4356807,37.806476,7.29,7.30,5-10%,0.029,3.12,8.735282433,31.11,0.817,96.94,258.79,15.04,54.35,57.72,0.00,0.00,433.8400065,48.87,521.9490105,22.69,40.5,93.54,27,76.96,0.755,80.28,11,86.96,0,0.00,45.47,5.55,57.92,15.19,4.01,2.46,4.18,5.89,2.97,1.6,4.21,4.6,35.34,9.3,8.53,3.3,21.11,15,38.78,12.66,1.31,2.23
6017030902,4818,El Dorado,95667,Unincorporated El Dorado County area,-120.8954226,38.7186274,7.29,7.29,5-10%,0.058,76.94,7.957214221,12.86,0.019,6.98,278.33,18.47,26.27,19.37,0.34,34.83,23.2341995,12.32,1053.772099,61.38,0,0.00,0,0.00,0.225,39.77,0,0.00,0,0.00,22.91,2.80,6.01,41.06,43.23,4.02,27.12,9.24,23.13,3.5,13.67,0,0.00,10.5,11.27,4.6,39.21,13.6,31.17,25.11,2.60,13.43
6079010707,6720,San Luis Obispo,93402,Los Osos,-120.8503065,35.3215844,7.29,7.27,5-10%,0.035,11.56,7.225715777,7.93,0.021,7.57,399.13,43.34,24.19,16.99,54.40,72.83,28.69688597,13.87,649.7040203,32.10,0,0.00,0,0.00,0.25,43.30,8,72.15,0,0.00,24.88,3.04,8.53,40.06,41.64,2.5,4.54,7.52,10.48,3.8,15.24,1.9,14.86,17.7,28.86,4.9,43.09,14.3,34.80,23.13,2.40,11.16
6001451704,4519,Alameda ,94550,Livermore,-121.7900626,37.6621232,7.29,7.26,5-10%,0.044,35.16,8.379389937,19.75,0.111,40.51,467.02,56.16,28.75,22.48,2.37,48.86,148.6306661,29.04,479.8297805,19.43,0,0.00,0,0.00,0,0.00,2,23.88,0,0.00,24.21,2.96,7.54,31.1,27.01,3.46,15.49,10.43,33.50,3.7,14.78,2.4,18.91,5.7,2.34,5.3,48.26,12.7,26.67,23.76,2.46,11.86
6085511400,3505,Santa Clara,94301,Palo Alto,-122.1435946,37.4359497,7.28,7.25,5-10%,0.034,10.57,8.153724224,15.57,0.161,53.95,366.64,38.12,61.61,68.08,0.00,0.00,142.106336,28.38,625.6120415,30.23,14.25,73.68,56.6,91.90,0.315,51.89,2,23.88,0,0.00,36.50,4.46,33.07,9.56,0.66,4.42,36.41,6.29,4.54,1.5,3.87,3.1,24.77,9,8.07,3.9,29.41,11.8,22.10,15.76,1.63,4.19
6075012800,4556,San Francisco,94123,San Francisco,-122.4417466,37.7978099,7.27,7.24,5-10%,0.029,3.12,8.698837143,29.83,0.422,86.21,258.79,15.04,61.55,67.91,0.00,0.00,405.9110107,47.39,909.865244,52.33,29,88.28,5.35,31.70,0.6,74.73,11,86.96,0,0.00,43.93,5.36,53.83,14.01,2.85,3.29,12.77,5.67,2.42,5.1,21.67,4.8,36.46,11,12.45,1.9,5.57,12.2,24.46,13.07,1.36,2.52
6001423700,4148,Alameda ,94705,Berkeley,-122.248923,37.8618413,7.27,7.22,5-10%,0.029,3.12,9.032993512,38.07,0.155,52.58,110.41,4.21,64.55,72.25,0.00,0.00,640.8260091,56.43,440.2450392,16.73,0,0.00,18.75,66.45,0.25,43.30,1,12.45,0,0.00,28.43,3.47,14.60,20.48,9.82,2.86,7.66,7.37,9.53,0,0.00,1.1,7.38,34.1,60.28,3.9,29.41,19.2,59.73,20.18,2.09,8.06
6073020015,5001,San Diego,92009,Carlsbad,-117.2387904,33.0914037,7.24,7.21,5-10%,0.043,32.15,8.412280066,20.50,0.090,33.68,342.47,34.98,15.84,8.32,0.31,34.21,56.5660324,18.97,1060.032761,61.83,0.7,9.59,2.5,16.75,0.225,39.77,5,51.22,0,0.00,28.21,3.44,14.20,15.19,4.01,3.93,24.99,9.62,26.41,2.7,9.29,0.9,5.64,9.6,9.27,5,44.35,15.6,41.86,20.28,2.10,8.11
6087122201,6506,Santa Cruz,95003,Aptos,-121.8771977,36.9736247,7.24,7.20,5-10%,0.037,14.92,6.120396119,3.61,0.059,21.51,414.95,47.68,26.49,19.72,184.42,80.24,51.61206817,18.27,996.2037139,57.61,0,0.00,0,0.00,0.135,23.72,2,23.88,1,35.72,27.52,3.36,13.01,25.31,17.01,4.23,32.00,7.96,13.50,2.2,6.95,0,0.00,11.7,14.05,4.7,40.60,15.6,41.86,20.76,2.15,8.70
6079010701,5437,San Luis Obispo,93402,Los Osos,-120.833076,35.327091,7.24,7.19,5-10%,0.035,11.56,7.60932491,10.32,0.022,7.89,322.36,30.51,40.40,37.72,0.00,0.00,26.85133873,13.25,591.7024564,27.78,0,0.00,0,0.00,0.175,30.17,12,90.13,0,0.00,19.61,2.39,2.68,48.9,55.00,3.3,12.97,8.96,20.64,7.5,32.16,0.8,4.59,21.5,37.16,4.3,35.02,14.3,34.80,29.14,3.02,18.75
6085503313,4629,Santa Clara,95148,San Jose,-121.7764533,37.3313031,7.21,7.17,5-10%,0.041,24.88,8.145119755,15.43,0.070,25.99,380.79,40.09,12.64,5.71,0.00,0.00,116.8884328,25.13,306.2225968,8.59,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,12.15,1.48,0.12,41.77,44.37,9.76,99.40,11.01,37.87,7.3,31.36,11.8,68.16,13.2,17.71,5.3,48.26,3.7,0.53,46.87,4.86,45.59
6017031404,2475,El Dorado,95667,Unincorporated El Dorado County area,-120.7055174,38.6909824,7.19,7.16,5-10%,0.057,75.12,7.368822438,8.84,0.007,2.95,288.13,20.03,15.63,8.12,0.92,42.34,16.6138668,10.64,174.5456757,3.23,7,50.32,2,14.31,0.2,35.62,0,0.00,0,0.00,20.96,2.56,3.76,46.59,51.42,2.94,8.60,9.68,26.89,3.3,12.55,0,0.00,20,34.21,6.4,61.53,10.9,17.93,27.11,2.81,15.96
6081611300,5377,San Mateo,94061,Unincorporated San Mateo County area,-122.2251406,37.451725,7.19,7.15,5-10%,0.034,10.57,8.080056213,14.51,0.084,31.35,453.20,54.49,55.92,59.86,0.00,0.00,118.2856674,25.32,512.6084718,21.89,0,0.00,30,79.69,0.11,19.25,0,0.00,0,0.00,24.76,3.02,8.24,33.06,30.51,4.19,31.08,6.86,7.07,5,21.37,1.6,12.28,13.9,19.38,5.3,48.26,9.9,13.56,22.93,2.38,10.92
6087120800,5779,Santa Cruz,95060,Unincorporated Santa Cruz County area,-122.0312516,37.0239056,7.17,7.14,5-10%,0.037,14.92,6.109542081,3.53,0.070,25.90,572.48,66.99,21.91,14.49,0.16,29.28,36.66973367,15.92,1288.605803,71.89,16.6,77.44,40.75,86.42,0.4,61.58,12,90.13,0,0.00,41.28,5.04,46.65,21.67,11.18,3.56,17.36,8.53,17.50,0.9,1.46,0,0.00,12.5,15.83,3.7,26.86,10.6,16.31,13.72,1.42,2.86
6065044517,2435,Riverside ,92240,Unincorporated Riverside County area,-116.5359901,33.9823125,7.17,7.12,5-10%,0.065,93.63,6.297869201,4.26,0.032,11.20,316.44,29.47,17.97,10.17,0.00,0.00,0.029693067,1.45,202.1712094,4.08,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,12.85,1.57,0.21,70.79,78.90,4.95,51.01,21.19,91.25,3.6,14.17,1.2,8.49,18.5,30.78,2.6,11.87,7.8,6.32,44.02,4.57,41.16
6097153502,4266,Sonoma ,94952,Unincorporated Sonoma County area,-122.8783675,38.335159,7.16,7.11,5-10%,0.032,6.38,6.512892781,5.04,0.024,8.61,535.57,63.59,42.88,41.10,39.41,70.79,0.0011588,0.33,219.9136051,4.81,0,0.00,15,59.60,0,0.00,5,51.22,1,35.72,26.49,3.23,11.13,21.82,11.55,3.31,13.14,6.49,5.40,6.5,28.08,0.5,1.81,24.1,42.76,3.8,28.20,19.9,62.42,21.34,2.21,9.28
6075030400,5573,San Francisco,94116,San Francisco,-122.4675173,37.7469509,7.16,7.10,5-10%,0.032,6.38,8.532918353,23.67,0.195,61.13,258.79,15.04,62.85,69.74,0.00,0.00,314.6353353,42.61,1527.848202,78.61,0.1,2.07,0,0.00,0.42,63.07,0,0.00,0,0.00,29.11,3.55,15.89,26.51,19.29,3.81,22.25,7.81,12.33,2.7,9.29,5.9,42.81,10.8,11.95,4,30.88,8.8,9.53,19.42,2.01,7.27
6073007905,2659,San Diego,92109,San Diego,-117.2526157,32.7996991,7.16,7.09,5-10%,0.044,35.16,10.00128339,49.21,0.093,34.59,312.86,28.99,36.18,32.15,0.00,0.00,178.1410472,32.43,542.135676,24.19,0,0.00,15,59.60,0.145,24.71,4,43.78,0,0.00,28.27,3.45,14.31,17.92,6.42,3.67,19.59,7.9,12.99,4.2,17.25,0,0.00,31.9,56.85,2.2,7.77,17.8,53.12,20.00,2.07,7.84
6065044922,5812,Riverside ,92211,Palm Desert,-116.3592093,33.7786347,7.16,7.07,5-10%,0.064,91.05,7.073866198,7.12,0.286,74.96,407.93,45.36,5.48,1.56,0.00,7.07,0.1143197,2.70,1863.817022,85.03,0,0.00,0,0.00,0.325,53.51,0,0.00,0,0.00,29.80,3.64,17.11,24.75,16.03,3.4,14.49,8.02,13.82,4.5,18.81,2.5,19.87,12.1,14.79,3.4,22.57,15.2,39.70,18.96,1.97,6.74
6085511909,7737,Santa Clara,95120,Unincorporated Santa Clara County area,-121.8435544,37.1861406,7.15,7.06,5-10%,0.042,26.70,7.345519702,8.62,0.018,6.41,336.36,32.72,9.99,3.77,0.03,18.34,75.57783253,21.08,531.9093103,23.40,5,42.61,45.5,88.49,0.06,8.76,2,23.88,6,79.95,28.00,3.42,13.98,16.88,5.38,5.02,52.85,7.83,12.43,2.2,6.95,5.6,40.90,4.4,1.06,4,30.88,6.9,4.03,20.16,2.09,8.03
6037621102,3069,Los Angeles,90254,Hermosa Beach,-118.3883787,33.8600257,7.15,7.05,5-10%,0.043,29.89,11.9049452,73.34,0.151,51.35,285.94,19.70,39.50,36.46,0.00,0.00,5746.469971,93.74,1183.612573,68.11,1.9,23.50,5,30.88,0.495,68.38,5,51.22,0.7,24.83,44.30,5.41,54.93,12.93,2.13,2.43,3.84,6.02,3.64,2.1,6.52,4.2,32.64,11.1,12.69,6,57.25,5.8,2.26,12.74,1.32,2.29
6059075808,3300,Orange ,92869,Orange,-117.8204295,33.7769301,7.14,7.03,5-10%,0.049,57.77,11.7924472,69.48,0.236,68.26,455.78,54.79,45.32,44.75,0.00,1.14,3718.526693,87.87,1966.044169,86.54,5.4,43.52,11,49.83,0.075,10.15,0,0.00,5.2,76.36,51.21,6.25,73.24,20.65,10.01,1.56,0.82,6.7,6.33,3.8,15.24,0.9,5.64,17.9,29.21,3.8,28.20,6.4,3.27,11.02,1.14,1.37
6073008200,2970,San Diego,92037,San Diego,-117.2757498,32.845504,7.14,7.02,5-10%,0.045,39.99,9.836119646,47.49,0.075,27.68,312.86,28.99,24.22,17.01,0.00,0.00,112.4177221,24.73,637.2735438,31.23,1,17.08,25,74.83,0.4,61.58,2,23.88,0,0.00,29.92,3.65,17.40,16.38,5.05,4.35,34.77,5.27,1.52,3.2,12.02,2.1,16.36,10.7,11.67,1.8,4.89,23.1,74.52,18.84,1.95,6.67
6059032020,5890,Orange ,92692,Mission Viejo,-117.6438225,33.6059752,7.13,7.01,5-10%,0.053,67.90,9.592814363,45.48,0.038,13.59,264.20,15.60,31.28,25.61,0.00,0.00,350.9816589,44.74,644.3741386,31.70,0,0.00,0,0.00,0.15,26.67,4,43.78,0,0.00,25.08,3.06,8.79,21.09,10.51,3.23,11.82,11.97,45.87,4.3,17.79,4.6,35.34,11.2,12.84,1.6,3.58,15.5,41.38,22.46,2.33,10.33
6037670413,4433,Los Angeles,90275,Rancho Palos Verdes,-118.3974684,33.7725815,7.13,7.00,5-10%,0.041,24.88,11.58973137,63.05,0.039,13.95,246.67,11.32,22.50,15.07,0.00,0.00,4027.826701,89.40,838.3994584,46.96,0,0.00,0,0.00,0.1,16.64,5,51.22,0.1,2.52,26.74,3.27,11.50,14.34,3.19,3.41,14.78,8.35,15.93,2.5,8.42,7.9,52.89,7.6,5.35,7,67.48,11.3,19.81,21.04,2.18,8.98
6085504415,5836,Santa Clara,95035,Milpitas,-121.8694198,37.4260378,7.12,6.98,5-10%,0.040,20.85,8.446855472,21.59,0.042,14.93,257.75,12.63,18.16,10.43,0.00,0.00,195.4883321,34.30,334.7746889,10.05,3.45,32.47,2.25,14.93,0.135,23.72,0,0.00,0,0.00,15.14,1.85,0.62,26.02,18.31,5.67,68.41,10.2,31.46,7.4,31.70,9.9,61.54,14.2,20.10,2.5,10.66,17.2,50.27,37.12,3.85,30.64
6087121300,4271,Santa Cruz,95065,Live Oak,-121.9775807,36.9968265,7.12,6.97,5-10%,0.037,14.92,6.045126643,3.31,0.097,36.28,282.77,19.21,33.22,28.24,0.00,0.00,43.00496737,17.09,1604.603541,80.16,0,0.00,0,0.00,0.845,82.41,4,43.78,0,0.00,25.01,3.05,8.71,17.89,6.28,4.84,47.96,5.81,2.74,11.4,46.51,0.7,3.74,16,24.42,1,1.34,17.9,53.62,22.46,2.33,10.34
6041125000,4177,Marin ,94941,Strawberry,-122.5058805,37.8886599,7.11,6.96,5-10%,0.032,6.38,8.593922317,25.76,0.076,28.43,197.96,7.43,45.43,44.94,0.00,0.00,624.0553283,55.86,1734.244499,82.59,0,0.00,4.9,28.34,0.05,7.35,10,82.97,0,0.00,28.86,3.52,15.43,14.6,3.41,3.68,19.78,6.48,5.36,1.8,5.10,3.4,27.26,13.1,17.49,4.1,32.27,20.5,64.82,19.45,2.02,7.30
6073017036,3606,San Diego,92129,San Diego,-117.1225603,32.9597794,7.10,6.95,5-10%,0.048,51.90,9.457226306,44.03,0.143,49.56,312.86,28.99,17.72,9.86,0.00,0.00,12.86858333,9.55,874.5519164,49.46,0,0.00,10,47.43,0.3,50.14,0,0.00,0,0.00,26.78,3.27,11.60,24.63,15.75,3.81,22.25,10.07,30.45,0.5,0.62,1.6,12.28,15.4,22.93,5,44.35,10.3,15.07,20.93,2.17,8.85
6037480702,4284,Los Angeles,91030,South Pasadena,-118.1699079,34.1049373,7.10,6.93,5-10%,0.053,69.32,11.60964227,63.53,0.070,25.89,866.42,96.78,35.41,31.06,0.00,0.00,1372.896016,71.09,987.5051995,57.10,8,53.43,2.8,17.47,0.08,10.55,2,23.88,0,0.00,41.59,5.08,47.39,19.07,7.91,3.16,10.94,5.65,2.34,3.7,14.78,6.9,48.19,9.1,8.24,2.7,13.18,10.3,15.07,13.48,1.40,2.77
6059075603,4120,Orange ,92780,North Tustin,-117.8013386,33.7487977,7.09,6.92,5-10%,0.050,60.66,11.82899043,70.57,0.050,17.85,390.96,41.95,56.65,61.02,0.00,0.00,3115.26001,85.25,687.3944634,35.09,2,25.63,20,68.42,0.22,38.70,0,0.00,0,0.00,39.88,4.87,42.55,25.28,16.91,2.85,7.43,7.63,11.02,8.2,35.22,1.7,13.30,10.1,10.44,1.4,2.73,11.3,19.81,14.04,1.46,3.05
6037920111,2738,Los Angeles,91354,Santa Clarita,-118.538453,34.4524039,7.09,6.91,5-10%,0.065,93.63,9.760544925,46.71,0.039,14.04,640.84,71.43,20.21,12.53,0.00,0.00,221.5686646,36.27,878.8245399,49.86,0,0.00,0,0.00,0.12,20.32,0,0.00,0,0.00,28.39,3.47,14.54,17.94,6.52,4.19,31.08,7.92,13.16,7.2,30.87,1.1,7.38,8.6,7.24,6.6,63.42,6.7,3.76,19.72,2.05,7.50
6067008507,4007,Sacramento ,95630,Folsom,-121.1293034,38.6506226,7.09,6.90,5-10%,0.055,72.55,7.904244012,12.47,0.132,46.51,169.57,5.35,18.25,10.55,0.00,0.00,28.32366627,13.73,1047.183074,60.99,0,0.00,0,0.00,0.525,70.93,0,0.00,0,0.00,23.24,2.84,6.43,27.25,20.59,4.84,47.96,12.5,50.56,1,1.77,1.2,8.49,14.6,20.95,0.7,0.64,9.1,10.54,24.09,2.50,12.18
6073017809,2214,San Diego,92008,Carlsbad,-117.3266984,33.1575405,7.08,6.88,5-10%,0.043,32.15,9.24887031,41.23,0.151,51.33,238.90,10.37,31.66,26.11,1.04,43.14,32.93173217,15.00,782.6726743,42.91,0.5,7.71,12.5,53.10,0.1,16.64,1,12.45,0,0.00,27.85,3.40,13.68,18.86,7.64,3.52,16.63,9.19,22.67,3.6,14.17,0,0.00,17.8,29.03,4.7,40.60,15,38.78,20.08,2.08,7.98
6085511702,2635,Santa Clara,94024,Loyola,-122.0975545,37.3534664,7.06,6.87,5-10%,0.038,16.78,7.852113087,12.11,0.133,46.65,282.17,19.08,37.50,33.74,0.00,0.00,569.7029978,54.21,879.3816311,49.91,0,0.00,30.25,79.83,0.125,21.96,4,43.78,0,0.00,29.08,3.55,15.83,8.53,0.40,6.06,76.44,6.47,5.30,0.5,0.62,3.3,26.40,2.7,0.18,3.6,25.23,5.8,2.26,19.16,1.99,6.96
6055201101,2054,Napa ,94558,Napa,-122.345438,38.3072684,7.04,6.86,5-10%,0.038,16.78,9.05293192,38.47,0.017,6.05,394.28,43.05,20.72,12.94,8.81,59.24,547.4546611,53.36,129.8142529,1.90,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,19.32,2.36,2.53,48.15,53.79,0.92,0.12,13.32,55.98,8,34.38,NA,NA,6.5,3.33,4.6,39.21,8,6.89,28.79,2.99,18.22
6037800406,2529,Los Angeles,90265,Unincorporated Los Angeles County area,-118.8610455,34.0602402,7.03,6.85,5-10%,0.048,55.38,9.280883734,41.68,0.030,10.73,343.86,35.37,21.56,13.93,0.06,22.41,176.5550029,32.18,322.6972545,9.40,4,37.55,0,0.00,0.1,16.64,8,72.15,0,0.00,26.85,3.28,11.69,14.25,3.10,2.47,4.29,7.7,11.50,5.4,23.30,2.5,19.87,13.2,17.71,7.5,71.67,15.8,42.83,20.69,2.15,8.62
6075017101,4113,San Francisco,94117,San Francisco,-122.4460837,37.7657245,7.03,6.83,5-10%,0.032,6.38,8.521515042,23.35,0.248,69.72,258.79,15.04,60.44,66.41,0.00,0.00,340.9426626,44.16,368.7658853,12.21,0,0.00,0.75,4.42,0.175,30.17,0,0.00,0,0.00,22.08,2.70,4.87,46.92,51.93,5.09,54.85,8.78,19.35,1.3,3.11,0,0.00,7.5,5.09,3,17.11,10.5,15.86,25.14,2.61,13.50
6037800101,5738,Los Angeles,91302,Calabasas,-118.6236584,34.1316542,7.03,6.82,5-10%,0.055,72.83,10.83831792,53.76,0.051,18.37,563.16,65.94,21.77,14.20,0.01,12.93,566.0726675,53.98,617.0795055,29.56,0,0.00,0,0.00,0,0.00,8,72.15,0,0.00,31.61,3.86,21.13,16.22,4.86,3.57,17.68,6.15,4.04,4.4,18.36,5.3,39.21,11.3,13.04,5,44.35,10.6,16.31,17.56,1.82,5.66
6019005518,5790,Fresno ,93619,Clovis,-119.6445547,36.8605423,7.01,6.81,5-10%,0.062,88.70,13.01783183,93.80,0.202,62.49,551.60,64.72,1.22,0.20,0.33,34.69,794.1346537,60.32,246.2733435,5.80,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,34.23,4.18,27.14,28.15,22.12,3.79,21.82,9.76,27.74,3.5,13.67,1.5,11.27,7.4,4.91,1.1,1.55,9.2,10.84,16.17,1.68,4.44
6081608013,4011,San Mateo,94404,Foster City,-122.2619095,37.54088,7.01,6.80,5-10%,0.032,6.38,8.5696796,24.88,0.094,35.20,327.16,31.04,10.84,4.27,0.00,0.00,258.207662,38.95,1483.080236,77.78,4.5,40.84,6.75,36.81,0,0.00,10,82.97,3.5,66.69,33.36,4.07,25.15,18.27,6.85,3.93,24.99,8.7,18.62,2.8,9.73,7.1,49.09,5.9,2.60,2.3,8.69,9.4,11.62,16.58,1.72,4.83
6059032057,8499,Orange ,92694,Ladera Ranch,-117.6391029,33.569062,7.01,6.78,5-10%,0.053,67.90,9.586596976,45.33,0.034,12.02,264.20,15.60,2.94,0.58,0.00,0.00,261.0959981,39.11,983.2237646,56.84,0,0.00,0,0.00,0.2,35.62,0,0.00,0,0.00,22.16,2.71,4.97,15.4,4.21,3.18,11.18,12.32,49.00,3.8,15.24,3.6,28.80,8.4,6.92,5,44.35,16.6,47.06,24.97,2.59,13.26
6085504202,4359,Santa Clara,95127,East Foothills,-121.7922139,37.3764316,7.00,6.77,5-10%,0.041,22.19,8.047037897,14.03,0.012,4.44,325.75,30.67,35.19,30.78,0.19,30.66,119.6885681,25.51,111.1647383,1.36,0,0.00,0,0.00,0.155,27.08,0,0.00,0,0.00,15.11,1.84,0.61,40.69,42.53,5.02,52.85,9.39,24.55,11.6,47.09,13.8,73.73,9.1,8.24,4.2,33.58,6.3,3.08,36.56,3.79,29.78
6081608300,3584,San Mateo,94404,Foster City,-122.24891,37.5590519,6.99,6.76,5-10%,0.032,6.38,8.593889826,25.75,0.035,12.45,327.16,31.04,25.80,18.69,0.00,0.00,298.0206604,41.64,728.7583955,38.55,0,0.00,0,0.00,0,0.00,9,77.30,0.2,9.67,20.34,2.48,3.30,19.18,8.13,5.54,65.36,9.38,24.44,2.1,6.52,7.3,50.01,7.9,5.92,4.1,32.27,9.9,13.56,27.15,2.82,16.01
6073000100,3093,San Diego,92103,San Diego,-117.1858941,32.7530053,6.98,6.74,5-10%,0.043,32.15,10.14789164,50.16,0.283,74.54,312.86,28.99,45.13,44.52,0.00,0.00,257.7601268,38.91,855.2959351,48.24,23.4,84.81,83.75,95.57,0.26,44.73,11,86.96,1,35.72,49.64,6.06,69.47,32.03,28.75,2.7,6.07,7.1,8.16,3.3,12.55,0,0.00,9.5,8.98,2.8,14.39,6.5,3.42,11.10,1.15,1.44
