CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
9183964,2,1,3,F,73,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9184994,1,1,3,M,2,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9185422,2,1,3,-,79,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9185429,2,1,3,M,67,3,-,P,A,3,ALAMEDA,OAKLAND,2020
9188663,1,1,4,F,61,4,-,P,W,1,ALAMEDA,OAKLAND,2020
9189408,1,1,3,F,3,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9189409,2,1,4,M,50,3,1,V,-,0,ALAMEDA,OAKLAND,2020
91894640,1,1,4,M,55,5,0,P,P,1,ALAMEDA,OAKLAND,2022
91895624,1,1,3,M,67,1,0,P,P,0,ALAMEDA,OAKLAND,2022
91895624,2,1,1,M,34,6,1,M,G,0,ALAMEDA,OAKLAND,2022
9191537,1,1,2,F,12,0,6,M,G,0,ALAMEDA,OAKLAND,2020
9191537,2,1,3,F,32,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9191537,3,1,3,F,4,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9195460,1,1,4,M,58,3,-,-,-,-,ALAMEDA,OAKLAND,2020
91960616,3,1,3,F,49,6,0,-,-,-,ALAMEDA,OAKLAND,2022
9197138,1,1,2,M,25,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9197138,2,1,4,M,39,3,1,P,W,1,ALAMEDA,OAKLAND,2020
9199236,1,1,3,M,24,3,-,M,A,0,ALAMEDA,OAKLAND,2020
9199380,2,1,3,F,998,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9199857,2,1,4,F,24,4,-,P,A,1,ALAMEDA,OAKLAND,2020
9200980,2,1,3,M,40,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9201866,2,1,3,M,51,4,-,P,-,0,ALAMEDA,OAKLAND,2020
9203212,2,1,4,M,57,4,1,P,W,1,ALAMEDA,OAKLAND,2020
92061287,1,1,1,M,30,6,1,L,G,0,ALAMEDA,OAKLAND,2022
92061287,3,1,3,M,17,1,0,P,P,-,ALAMEDA,OAKLAND,2022
9207629,2,1,3,F,62,3,9,-,-,-,ALAMEDA,OAKLAND,2020
9207976,1,1,4,M,33,4,1,P,W,1,ALAMEDA,OAKLAND,2020
92091714,1,1,3,M,37,1,9,-,-,-,ALAMEDA,OAKLAND,2022
92091714,2,1,1,F,23,6,1,M,G,0,ALAMEDA,OAKLAND,2022
9210091,2,1,3,M,72,4,-,P,A,0,ALAMEDA,OAKLAND,2020
9210125,1,1,4,M,12,3,1,P,A,1,ALAMEDA,OAKLAND,2020
9216933,2,1,3,F,30,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9216982,2,1,3,F,39,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9216983,1,1,1,F,59,4,1,M,G,0,ALAMEDA,OAKLAND,2020
9216983,3,1,3,F,60,4,-,P,-,-,ALAMEDA,OAKLAND,2020
9216984,2,1,3,M,22,4,1,-,-,-,ALAMEDA,OAKLAND,2020
9224192,4,1,3,M,26,4,9,M,-,0,ALAMEDA,OAKLAND,2020
9229629,1,1,4,M,58,3,-,V,-,1,ALAMEDA,OAKLAND,2020
9230043,2,1,4,-,60,3,-,P,V,1,ALAMEDA,OAKLAND,2020
9230903,1,1,4,M,35,3,-,W,-,-,ALAMEDA,OAKLAND,2020
9232698,2,1,3,-,28,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9232702,2,1,3,M,78,2,-,P,D,0,ALAMEDA,OAKLAND,2020
9232706,2,1,3,M,62,4,-,-,-,0,ALAMEDA,OAKLAND,2020
9232711,2,1,3,F,72,3,-,-,-,-,ALAMEDA,OAKLAND,2020
9234097,1,1,3,M,62,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9234097,2,1,2,M,44,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9234905,2,1,4,F,27,4,1,P,W,0,ALAMEDA,OAKLAND,2020
9236397,2,1,4,M,47,2,-,P,A,-,ALAMEDA,OAKLAND,2020
9237037,2,1,3,F,45,3,-,-,-,0,ALAMEDA,OAKLAND,2020
9245034,2,1,3,M,84,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9246367,2,1,3,M,29,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9247300,2,1,3,F,62,4,-,P,-,0,ALAMEDA,OAKLAND,2021
9247312,2,1,3,M,52,4,-,P,A,1,ALAMEDA,OAKLAND,2021
9247320,2,1,3,M,35,3,1,-,-,0,ALAMEDA,OAKLAND,2021
9253917,2,1,3,F,45,3,-,M,A,0,ALAMEDA,OAKLAND,2020
9255083,2,1,4,M,40,4,-,P,V,0,ALAMEDA,OAKLAND,2020
9257544,2,1,4,-,52,4,-,-,V,0,ALAMEDA,OAKLAND,2021
9258225,2,1,3,M,52,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9258228,1,1,4,M,54,4,1,-,V,-,ALAMEDA,OAKLAND,2021
9277874,2,1,3,F,58,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9294944,2,1,3,F,57,3,-,-,-,2,ALAMEDA,OAKLAND,2021
9294948,2,1,4,-,59,4,1,P,W,1,ALAMEDA,OAKLAND,2021
9300560,1,1,3,F,53,2,9,M,A,0,ALAMEDA,OAKLAND,2021
9302846,1,1,3,F,38,2,-,-,-,1,ALAMEDA,OAKLAND,2021
9308684,2,1,3,M,68,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9309006,2,1,3,M,64,4,-,P,-,0,ALAMEDA,OAKLAND,2021
9309260,2,1,3,F,24,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9309878,2,1,4,M,32,3,1,-,V,1,ALAMEDA,OAKLAND,2021
9310839,2,1,3,M,27,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9313239,2,1,3,M,23,4,-,P,H,0,ALAMEDA,OAKLAND,2021
9316889,2,1,3,M,30,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9317008,1,1,2,F,55,0,3,M,G,0,ALAMEDA,OAKLAND,2020
9317008,2,1,4,M,42,3,-,W,-,-,ALAMEDA,OAKLAND,2020
9318536,2,1,4,M,57,4,2,P,W,2,ALAMEDA,OAKLAND,2021
9323841,2,1,3,M,52,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9323843,2,1,4,-,42,3,-,P,W,0,ALAMEDA,OAKLAND,2021
9324586,1,1,2,F,32,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9324586,2,1,3,M,33,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9324593,1,1,2,M,40,3,-,P,A,0,ALAMEDA,OAKLAND,2021
9336009,2,1,3,F,43,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9339851,2,1,4,-,25,4,-,P,V,0,ALAMEDA,OAKLAND,2021
9341688,2,1,4,M,72,4,-,P,W,3,ALAMEDA,OAKLAND,2021
9345566,2,1,4,-,27,4,-,P,V,0,ALAMEDA,OAKLAND,2021
9346571,2,1,3,F,21,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9346936,1,1,4,M,69,3,-,N,A,0,ALAMEDA,OAKLAND,2021
9347661,2,1,4,M,51,3,-,P,W,-,ALAMEDA,OAKLAND,2021
9347668,2,1,4,M,15,4,1,P,A,1,ALAMEDA,OAKLAND,2021
9348138,2,1,4,M,51,3,-,-,X,-,ALAMEDA,OAKLAND,2021
9348294,1,1,4,M,55,3,2,P,V,1,ALAMEDA,OAKLAND,2021
9348573,2,1,3,F,38,4,-,-,-,-,ALAMEDA,OAKLAND,2020
9349309,2,1,4,M,66,4,-,V,-,-,ALAMEDA,OAKLAND,2021
9349365,2,1,4,M,54,4,-,P,W,1,ALAMEDA,OAKLAND,2021
9353922,2,1,3,F,16,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9354582,1,1,4,M,31,4,-,-,V,0,ALAMEDA,OAKLAND,2021
9356670,2,1,4,M,57,4,2,N,V,1,ALAMEDA,OAKLAND,2021
9356839,1,1,4,M,66,2,1,P,W,2,ALAMEDA,OAKLAND,2021
9356839,2,1,2,M,49,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9357398,2,1,4,M,60,4,-,P,W,1,ALAMEDA,OAKLAND,2021
9357400,2,1,4,M,35,3,-,P,W,0,ALAMEDA,OAKLAND,2021
9357406,2,1,3,M,22,4,-,P,D,0,ALAMEDA,OAKLAND,2021
9361916,2,1,3,-,17,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9362633,2,1,3,F,25,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9362731,1,1,4,M,47,4,-,P,W,1,ALAMEDA,OAKLAND,2021
9362734,2,1,3,F,48,4,1,P,A,0,ALAMEDA,OAKLAND,2021
9362735,2,1,4,M,61,4,1,L,G,0,ALAMEDA,OAKLAND,2021
9362739,1,1,3,-,36,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9362746,1,1,3,M,29,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9363815,2,1,3,M,45,2,-,-,-,-,ALAMEDA,OAKLAND,2021
9365772,2,1,3,F,25,4,-,-,-,2,ALAMEDA,OAKLAND,2021
9375058,2,1,3,F,13,3,-,P,-,0,ALAMEDA,OAKLAND,2021
9376081,3,1,3,M,40,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9382052,2,1,4,M,55,4,-,W,-,2,ALAMEDA,OAKLAND,2021
9382057,1,1,2,F,11,0,6,M,G,0,ALAMEDA,OAKLAND,2021
9382057,1,2,2,F,64,0,4,M,G,0,ALAMEDA,OAKLAND,2021
9382057,2,1,3,F,15,4,1,P,B,0,ALAMEDA,OAKLAND,2021
9383441,2,1,3,F,36,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9386489,3,1,3,M,24,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9391031,2,1,3,-,60,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9391037,2,1,3,F,9,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9391388,2,1,3,F,38,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9392684,2,1,3,F,57,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9402740,1,1,3,F,41,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9402808,1,1,3,M,63,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9402838,1,1,3,M,57,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9406340,2,1,3,-,50,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9406347,2,1,4,M,52,3,9,P,W,1,ALAMEDA,OAKLAND,2021
9407850,2,1,3,F,38,4,-,P,-,-,ALAMEDA,OAKLAND,2022
9412104,2,1,4,M,32,4,-,P,W,-,ALAMEDA,OAKLAND,2021
9414316,2,1,3,M,20,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9414321,1,1,3,-,28,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9416863,2,1,3,F,54,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9417270,1,1,3,M,24,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9417765,2,1,3,F,47,2,1,P,-,-,ALAMEDA,OAKLAND,2021
9417772,2,1,3,-,74,4,1,-,-,0,ALAMEDA,OAKLAND,2021
9417784,2,1,3,F,69,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9417789,1,1,4,F,64,4,-,-,W,-,ALAMEDA,OAKLAND,2021
9417789,2,1,2,M,25,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9417836,1,1,2,M,58,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9417836,2,1,3,M,58,3,-,P,-,0,ALAMEDA,OAKLAND,2021
9421875,1,1,4,F,30,3,-,N,A,0,ALAMEDA,OAKLAND,2021
9421875,2,1,2,F,65,0,3,M,G,0,ALAMEDA,OAKLAND,2021
9421879,2,1,3,F,47,4,-,P,A,0,ALAMEDA,OAKLAND,2021
9422414,2,1,4,M,72,3,-,P,W,0,ALAMEDA,OAKLAND,2022
9422545,2,1,3,F,998,3,-,-,P,0,ALAMEDA,OAKLAND,2022
9422623,1,1,3,F,60,4,1,-,-,-,ALAMEDA,OAKLAND,2021
9425729,1,1,4,M,41,4,-,P,W,1,ALAMEDA,OAKLAND,2021
9425734,2,1,3,M,48,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9428515,1,1,3,M,56,4,-,-,-,0,ALAMEDA,OAKLAND,2021
9428606,2,1,3,F,89,3,-,P,B,0,ALAMEDA,OAKLAND,2022
9428713,2,1,3,F,15,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9428893,2,1,3,F,41,3,-,-,-,0,ALAMEDA,OAKLAND,2021
9428895,2,1,3,M,66,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9430771,2,1,1,-,24,4,1,M,G,0,ALAMEDA,OAKLAND,2021
9430771,3,1,4,-,50,4,9,-,V,-,ALAMEDA,OAKLAND,2021
9430900,2,1,4,F,30,4,-,-,V,-,ALAMEDA,OAKLAND,2022
9431962,3,1,4,M,46,4,-,P,W,2,ALAMEDA,OAKLAND,2022
9432384,2,1,3,F,52,4,-,-,B,0,ALAMEDA,OAKLAND,2021
9432387,2,1,3,M,38,2,-,P,-,0,ALAMEDA,OAKLAND,2021
9435307,2,1,4,M,50,2,1,P,A,1,ALAMEDA,OAKLAND,2021
9435710,2,1,3,F,15,4,-,P,B,0,ALAMEDA,OAKLAND,2022
9435710,3,1,3,F,33,2,-,P,B,0,ALAMEDA,OAKLAND,2022
9435712,2,1,3,F,29,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9435728,1,1,3,M,41,4,-,P,-,1,ALAMEDA,OAKLAND,2022
9435819,3,1,3,F,45,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9435819,4,1,1,M,46,3,1,-,-,-,ALAMEDA,OAKLAND,2021
9435863,1,1,4,F,65,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9435902,2,1,3,M,49,3,-,P,-,0,ALAMEDA,OAKLAND,2021
9435920,2,1,4,M,74,4,-,P,W,0,ALAMEDA,OAKLAND,2021
9437915,1,1,2,F,32,0,3,L,G,0,ALAMEDA,OAKLAND,2022
9437915,2,1,3,M,22,4,-,L,-,0,ALAMEDA,OAKLAND,2022
9437915,3,1,2,F,48,4,3,L,G,0,ALAMEDA,OAKLAND,2022
9437918,2,1,3,F,32,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9437982,2,1,3,M,70,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9440949,1,1,3,F,52,3,-,P,-,0,ALAMEDA,OAKLAND,2022
9441337,2,1,3,F,57,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9441801,2,1,3,M,60,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9441812,2,1,4,M,28,4,1,P,V,0,ALAMEDA,OAKLAND,2022
9441935,2,1,3,-,44,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9441937,2,1,3,-,68,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9442327,2,1,3,M,37,4,-,P,A,0,ALAMEDA,OAKLAND,2021
9442329,2,1,3,F,38,3,1,-,-,0,ALAMEDA,OAKLAND,2021
9442391,2,1,4,M,33,4,-,P,W,0,ALAMEDA,OAKLAND,2021
9443228,2,1,3,M,35,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9443229,2,1,3,M,31,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9443273,2,1,3,M,38,4,-,P,A,0,ALAMEDA,OAKLAND,2021
9443287,1,1,3,M,48,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9443287,2,1,2,F,15,0,8,M,G,0,ALAMEDA,OAKLAND,2021
9443775,2,1,3,M,15,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9444518,2,1,3,M,69,3,-,-,-,-,ALAMEDA,OAKLAND,2021
9444723,2,1,3,M,28,4,-,M,B,3,ALAMEDA,OAKLAND,2021
9444765,2,1,4,M,46,3,1,P,W,1,ALAMEDA,OAKLAND,2021
9444823,2,1,4,M,46,3,-,N,W,0,ALAMEDA,OAKLAND,2022
9444828,2,1,3,M,37,4,9,-,-,0,ALAMEDA,OAKLAND,2022
9444897,1,1,3,M,58,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9446231,2,1,3,M,26,4,1,-,-,0,ALAMEDA,OAKLAND,2022
9447842,2,1,3,F,60,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9447843,2,1,3,F,71,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9449694,2,1,3,M,33,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9449780,2,1,3,M,40,2,-,N,B,0,ALAMEDA,OAKLAND,2022
9449883,2,1,3,M,73,4,-,P,C,0,ALAMEDA,OAKLAND,2022
9449888,2,1,3,F,41,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9449900,2,1,3,M,55,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9449902,2,1,4,M,44,3,-,-,W,1,ALAMEDA,OAKLAND,2022
9449941,3,1,3,M,31,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9449953,1,1,3,M,32,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9451166,1,1,4,-,34,2,-,P,-,1,ALAMEDA,OAKLAND,2022
9451168,2,1,3,-,45,4,-,M,A,0,ALAMEDA,OAKLAND,2022
9451360,1,1,3,F,47,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9452039,1,1,3,-,29,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9453298,2,1,3,M,70,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9453500,2,1,3,M,43,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9455074,1,1,3,M,7,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9455074,2,1,2,F,28,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9455074,2,2,2,M,11,4,6,M,G,0,ALAMEDA,OAKLAND,2022
9455462,3,1,3,F,50,3,-,N,-,0,ALAMEDA,OAKLAND,2022
9457690,2,1,4,M,55,4,-,-,A,0,ALAMEDA,OAKLAND,2022
9462093,1,1,4,F,34,4,4,P,V,0,ALAMEDA,OAKLAND,2022
9463841,2,1,3,-,37,4,-,-,-,-,ALAMEDA,OAKLAND,2021
9465713,2,1,4,F,29,4,-,P,W,1,ALAMEDA,OAKLAND,2022
9466823,3,1,3,M,20,3,-,P,-,1,ALAMEDA,OAKLAND,2022
9472263,1,1,3,M,38,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9472569,2,1,4,M,59,4,-,P,W,1,ALAMEDA,OAKLAND,2022
9474038,2,1,3,F,45,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9474665,1,1,3,F,49,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9475479,2,1,4,F,57,3,1,P,W,1,ALAMEDA,OAKLAND,2022
9475755,2,1,4,M,44,3,-,P,W,1,ALAMEDA,OAKLAND,2022
9477153,2,1,3,F,65,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9477154,2,1,3,M,12,3,-,V,-,1,ALAMEDA,OAKLAND,2022
9477302,2,1,3,F,32,2,-,P,A,0,ALAMEDA,OAKLAND,2022
9482526,2,1,3,M,26,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9482526,3,1,3,M,31,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9490223,2,1,3,M,14,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9491135,1,1,4,M,56,4,-,-,V,-,ALAMEDA,OAKLAND,2022
9491570,2,1,3,M,69,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9491627,2,1,4,M,52,2,-,P,A,0,ALAMEDA,OAKLAND,2022
9492836,2,1,4,-,35,3,0,P,A,0,ALAMEDA,OAKLAND,2022
9492892,2,1,4,-,79,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9493088,1,1,3,M,38,3,-,P,-,0,ALAMEDA,OAKLAND,2022
9495300,2,1,3,M,50,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9495302,1,1,4,M,18,4,-,-,V,2,ALAMEDA,OAKLAND,2022
9495612,2,1,4,-,60,4,1,V,-,1,ALAMEDA,OAKLAND,2022
9498034,1,1,2,F,12,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9498034,2,1,3,F,71,3,-,P,-,0,ALAMEDA,OAKLAND,2022
9498082,2,1,4,M,40,3,-,-,W,2,ALAMEDA,OAKLAND,2022
9498087,2,1,3,F,32,4,-,P,B,0,ALAMEDA,OAKLAND,2022
9498171,1,1,2,M,58,0,3,M,B,0,ALAMEDA,OAKLAND,2022
9498171,2,1,4,M,57,3,-,P,W,1,ALAMEDA,OAKLAND,2022
9498313,2,1,3,M,51,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9498434,2,1,3,M,29,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9498694,2,1,3,M,998,3,-,N,B,0,ALAMEDA,OAKLAND,2022
9498717,2,1,3,F,51,2,-,-,-,0,ALAMEDA,OAKLAND,2021
9499044,2,1,4,M,28,3,-,P,W,3,ALAMEDA,OAKLAND,2022
9499109,1,1,3,M,24,4,-,M,B,0,ALAMEDA,OAKLAND,2022
9499274,2,1,3,M,56,7,-,-,-,-,ALAMEDA,OAKLAND,2022
9499900,1,1,3,M,80,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9500048,2,1,3,F,50,3,-,N,B,3,ALAMEDA,OAKLAND,2022
9502730,2,1,3,F,53,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9504705,2,1,3,F,16,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9513095,2,1,3,F,57,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9516103,2,1,4,-,14,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9516694,2,1,3,F,38,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9516899,2,1,3,M,12,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9519001,2,1,3,F,34,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9519980,1,1,2,F,31,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9519980,2,1,3,F,65,2,-,-,-,-,ALAMEDA,OAKLAND,2022
9520392,1,1,2,F,66,4,3,L,G,0,ALAMEDA,OAKLAND,2021
9520392,2,1,3,M,42,1,-,-,-,0,ALAMEDA,OAKLAND,2021
9520394,1,1,3,M,68,1,1,-,-,1,ALAMEDA,OAKLAND,2021
9520396,1,1,4,M,60,1,1,V,-,1,ALAMEDA,OAKLAND,2022
9520396,2,1,2,M,17,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9520453,2,1,3,M,56,1,-,-,-,-,ALAMEDA,OAKLAND,2022
9520481,2,1,3,F,52,1,-,-,-,-,ALAMEDA,OAKLAND,2021
9520551,1,1,3,M,31,1,-,P,-,1,ALAMEDA,OAKLAND,2022
9520718,2,1,3,F,74,1,-,-,-,1,ALAMEDA,OAKLAND,2022
9520751,2,1,3,M,35,1,-,-,-,1,ALAMEDA,OAKLAND,2022
9520906,2,1,3,M,47,1,-,-,-,-,ALAMEDA,OAKLAND,2022
9522992,1,1,4,M,41,4,-,M,X,2,ALAMEDA,OAKLAND,2022
9522995,2,1,3,M,25,4,-,P,A,0,ALAMEDA,OAKLAND,2022
9522996,2,1,3,-,89,3,-,-,-,0,ALAMEDA,OAKLAND,2022
9522997,1,1,2,M,15,0,6,M,G,0,ALAMEDA,OAKLAND,2022
9522997,2,1,4,M,20,4,-,-,V,0,ALAMEDA,OAKLAND,2022
9522998,2,1,4,M,998,4,-,P,B,0,ALAMEDA,OAKLAND,2022
9523543,2,1,4,M,66,4,1,P,W,0,ALAMEDA,OAKLAND,2022
9523820,2,1,3,F,52,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9523833,2,1,3,F,15,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9524138,1,1,4,M,11,4,-,P,A,1,ALAMEDA,OAKLAND,2022
9524138,2,1,1,M,29,3,-,M,G,0,ALAMEDA,OAKLAND,2022
9525523,2,1,3,F,67,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9529016,1,1,3,-,57,3,-,P,A,0,ALAMEDA,OAKLAND,2022
9529017,1,1,2,F,72,0,3,L,G,0,ALAMEDA,OAKLAND,2022
9529017,2,1,4,F,34,4,-,-,V,1,ALAMEDA,OAKLAND,2022
9529031,2,1,3,M,40,3,-,N,B,1,ALAMEDA,OAKLAND,2022
9529032,2,1,3,-,55,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9529085,4,1,3,-,56,4,-,P,-,0,ALAMEDA,OAKLAND,2022
9529407,2,1,3,F,15,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9536260,2,1,3,M,45,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9537868,2,1,3,M,51,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9539308,2,1,3,M,32,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9540170,2,1,4,M,14,2,-,P,V,0,ALAMEDA,OAKLAND,2022
9540178,2,1,3,M,61,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9540179,1,1,3,M,16,3,-,-,A,0,ALAMEDA,OAKLAND,2022
9541579,1,1,2,M,61,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9541579,2,1,4,M,58,3,1,P,W,0,ALAMEDA,OAKLAND,2022
9560156,2,1,4,-,25,4,-,P,W,2,ALAMEDA,OAKLAND,2022
9561497,1,1,3,F,27,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9566772,1,1,4,M,40,2,-,P,V,1,ALAMEDA,OAKLAND,2022
9586218,1,1,3,M,49,2,-,-,-,0,ALAMEDA,OAKLAND,2022
9586499,2,1,3,M,68,2,-,P,-,0,ALAMEDA,OAKLAND,2022
9586656,2,1,3,M,65,4,-,-,-,0,ALAMEDA,OAKLAND,2022
9586666,2,1,3,-,60,3,-,-,-,-,ALAMEDA,OAKLAND,2022
9595566,2,1,4,M,53,3,-,P,A,0,ALAMEDA,OAKLAND,2022
9595585,2,1,3,M,28,4,1,P,B,0,ALAMEDA,OAKLAND,2022
9595589,4,1,3,F,35,4,-,-,-,-,ALAMEDA,OAKLAND,2022
9615025,2,1,3,F,25,3,1,-,-,0,ALAMEDA,OAKLAND,2022
9617586,1,1,4,M,45,4,-,P,W,1,ALAMEDA,OAKLAND,2022
9617586,2,1,2,F,32,0,3,M,G,0,ALAMEDA,OAKLAND,2022
9618228,1,1,4,-,44,4,-,P,V,1,ALAMEDA,OAKLAND,2022
8560631,1,1,3,M,18,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8560796,2,1,3,M,12,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8573338,2,1,3,M,54,4,9,P,B,0,ALAMEDA,OAKLAND,2018
8576187,2,1,3,F,52,4,9,-,-,1,ALAMEDA,OAKLAND,2018
8576223,2,1,3,F,44,3,9,P,-,0,ALAMEDA,OAKLAND,2018
8576656,2,1,3,M,32,3,9,P,-,0,ALAMEDA,OAKLAND,2018
8576668,2,1,3,F,18,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8576680,1,1,3,M,18,4,9,-,-,3,ALAMEDA,OAKLAND,2018
8576789,2,1,3,F,56,4,9,-,-,0,ALAMEDA,OAKLAND,2018
8576791,2,1,3,F,47,3,9,-,-,1,ALAMEDA,OAKLAND,2018
8576795,1,1,4,M,12,4,9,-,V,0,ALAMEDA,OAKLAND,2018
8577149,2,1,3,F,26,3,9,-,-,0,ALAMEDA,OAKLAND,2018
